"ID","IS_PARKING_ENABLED","NAME","DISPLAY_NAME","OPENING_TIME","CLOSING_TIME","CATEGORY_TYPE_ID","PARKING_TYPE_ID","STRUCTURE_TYPE_ID","POWER_SUPPLY_AVAILABLE","SURVEILLANCE_AVAILABLE","VALET","PARKING_ID_NUMBER","PARKING_AGGREGATOR_ID","ADDRESS_ID","PHOTO_ID","CONTACT_DATA_ID","TICKET_SYSTEM_ID","OWNERSHIP_TYPE_ID","IS_PASS_AVAILABLE","CREATED_ON","CREATED_BY","MODIFIED_ON","MODIFIED_BY","GEOHASH","UNIQUE_ID","LOCATION_ID","COMPANY_ID","IS_ONLINE_BOOKABLE","MULTI_BOOKING_DAYS","IS_MULTI_DAYS_PARKING_ALLOWED","PARKPLUS_RATING","PARKING_DISABLE_ON","IS_CANCELLATION_AVAILABLE","IS_DUPLICATE_PARKING","IS_DISABLED_BY_ADMIN"
9214,1,"HSVP Parking Shamshan Bhoomi - Sector 32, Gurgaon","HSVP Parking Shamshan Bhoomi - Sector 32, Gurgaon",1970-01-01 12:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"11198",100002,9214,9194,3874,,100002,0,2023-06-06 19:22:12.000,SYSTEM,2024-05-24 18:01:03.000,SYSTEM,ttncc,"11198_562_13",11198,562,0,0,0,,2023-07-31 12:23:30.000,0,0,0
9215,1,Huda Market Sector 32 Dilli 6 Parking -Gurugram,Huda Market Sector 32 Dilli 6 Parking -Gurugram,1970-01-01 09:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"11202",100002,9215,9195,3875,,100002,0,2023-06-06 19:22:12.000,SYSTEM,2024-05-24 17:50:53.000,SYSTEM,ttncc,"11202_562_13",11202,562,0,0,0,,2023-07-31 12:23:30.000,0,0,0
9216,1,Best Business Park NSP,Best Business Park NSP,1970-01-01 10:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"11241",100002,9216,9196,3876,,100002,0,2023-06-06 19:22:13.000,SYSTEM,2024-05-17 17:37:46.000,SYSTEM,ttng5,"11241_562_13",11241,562,0,0,0,,2023-07-31 12:23:30.000,0,0,0
9217,1,SDMC Parking B6 Market Safdarjung Point 8,SDMC Parking B6 Market Safdarjung Point 8,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"11315",100002,9217,9197,3877,,100002,0,2023-06-06 19:22:13.000,SYSTEM,2024-05-21 11:32:35.000,SYSTEM,ttnfk,"11315_562_13",11315,562,0,0,0,,2023-07-31 12:23:35.000,0,0,0
9218,1,Shalimarbagh L Market,Shalimarbagh L Market,1970-01-01 10:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"11322",100002,9218,9198,3878,,100002,0,2023-06-06 19:22:14.000,SYSTEM,2024-05-27 08:26:18.000,SYSTEM,ttng7,"11322_562_13",11322,562,0,0,0,,2023-07-31 12:23:35.000,0,0,0
8824,1,MCD Authorized Parking near Sector 4 Market,MCD Authorized Parking near Sector 4 Market,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15507",100002,8824,8804,3484,,100002,0,2023-06-05 19:14:21.000,SYSTEM,2024-09-03 12:06:47.000,SYSTEM,ttnf9,"15507_562_13",15507,562,1,0,0,,,0,0,0
8826,1,Pradhan Parking,Pradhan Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15559",100002,8826,8806,3486,,100002,0,2023-06-05 19:16:32.000,SYSTEM,2024-03-12 13:04:25.000,SYSTEM,ttngm,"15559_562_13",15559,562,1,0,0,,,0,0,0
8827,1,Karhana Public Parking Near Rajesh Builder- illaichipur,Karhana Public Parking Near Rajesh Builder- illaichipur,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15560",100002,8827,8807,3487,,100002,0,2023-06-05 19:16:32.000,SYSTEM,2024-03-12 13:04:25.000,SYSTEM,ttngt,"15560_562_13",15560,562,1,0,0,,,0,0,0
8830,1,Prakash Parking,Prakash Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15563",100002,8830,8810,3490,,100002,0,2023-06-05 19:16:34.000,SYSTEM,2024-03-12 13:04:23.000,SYSTEM,ttngm,"15563_562_13",15563,562,1,0,0,,,0,0,0
8831,1,ESIA Block 2 Back Gate,ESIA Block 2 Back Gate,1970-01-01 08:00:00.000,1970-01-01 18:00:00.000,100019,100004,100001,1,1,0,"15611",100002,8831,8811,3491,,100002,0,2023-06-05 19:16:34.000,SYSTEM,2024-03-12 13:04:23.000,SYSTEM,tdr1p,"15611_562_13",15611,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8832,1,JMD 1 and 2,JMD 1 and 2,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15618",100002,8832,8812,3492,,100002,0,2023-06-05 19:16:35.000,SYSTEM,2024-03-12 13:04:21.000,SYSTEM,ttnc3,"15618_562_13",15618,562,0,0,0,,,0,0,0
8833,1,Oriental Land,Oriental Land,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15617",100002,8833,8813,3493,,100002,0,2023-06-05 19:16:35.000,SYSTEM,2024-03-07 16:59:08.000,SYSTEM,ttnc3,"15617_562_13",15617,562,0,0,0,,,0,0,0
8834,1,Ocus 24k,Ocus 24k,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15616",100002,8834,8814,3494,,100002,0,2023-06-05 19:16:36.000,SYSTEM,2024-03-12 13:04:22.000,SYSTEM,ttnc3,"15616_562_13",15616,562,0,0,0,,,0,0,0
8835,1,Mall Service Road,Mall Service Road,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15615",100002,8835,8815,3495,,100002,0,2023-06-05 19:16:36.000,SYSTEM,2024-05-12 22:04:01.000,SYSTEM,ttnc3,"15615_562_13",15615,562,0,0,0,,2023-07-31 12:56:06.000,0,0,0
8838,1,Monarch Luxur Pay and Park-Infantry Road,Monarch Luxur Pay and Park-Infantry Road,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15631",100002,8838,8818,3498,,100002,0,2023-06-05 19:16:37.000,SYSTEM,2024-03-12 13:04:19.000,SYSTEM,tdr1v,"15631_562_13",15631,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8842,1,Sector 48 Parking,Sector 48 Parking,1970-01-01 07:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15654",100002,8842,8822,3502,,100002,0,2023-06-05 19:16:39.000,SYSTEM,2024-03-12 08:21:17.000,SYSTEM,ttnc8,"15654_562_13",15654,562,0,0,0,,,0,0,0
8843,1,Pay And Park Near Dreams Mall,Pay And Park Near Dreams Mall,1970-01-01 08:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"15651",100002,8843,8823,3503,,100002,0,2023-06-05 19:16:39.000,SYSTEM,2024-03-12 13:04:19.000,SYSTEM,te7ug,"15651_562_13",15651,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8845,1,MCD Parking near Puma,MCD Parking near Puma,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15681",100002,8845,8825,3505,,100002,0,2023-06-05 19:16:40.000,SYSTEM,2024-05-12 22:29:33.000,SYSTEM,ttnfr,"15681_562_13",15681,562,1,0,0,,2024-03-12 13:04:17.000,0,0,0
8846,1,MCD Parking near Rich Look,MCD Parking near Rich Look,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15682",100002,8846,8826,3506,,100002,0,2023-06-05 19:16:41.000,SYSTEM,2024-05-12 21:44:27.000,SYSTEM,ttnfr,"15682_562_13",15682,562,1,0,0,,2024-03-12 13:04:16.000,0,0,0
8848,1,Maharaja Agrasen Hospital Valet,Maharaja Agrasen Hospital Valet,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15689",100002,8848,8828,3508,,100002,0,2023-06-05 19:16:41.000,SYSTEM,2024-01-31 14:31:07.000,SYSTEM,ttng5,"15689_562_13",15689,562,1,0,0,,2023-07-31 12:56:12.000,0,0,0
8851,1,Pay and Park Whitefield,Pay and Park Whitefield,1970-01-01 09:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"15814",100002,8851,8831,3511,,100002,0,2023-06-05 19:16:43.000,SYSTEM,2024-03-12 13:04:15.000,SYSTEM,tdr39,"15814_562_13",15814,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8852,1,Dr. Ambedkar Udyan BEST Bus Station Parking,Dr. Ambedkar Udyan BEST Bus Station Parking,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"15825",100002,8852,8832,3512,,100002,0,2023-06-05 19:16:43.000,SYSTEM,2025-05-31 17:19:30.000,SYSTEM,te7u6,"15825_562_13",15825,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
8853,1,Shivaji Nagar BEST Bus Station,Shivaji Nagar BEST Bus Station,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"15824",100002,8853,8833,3513,,100002,0,2023-06-05 19:16:44.000,SYSTEM,2025-05-31 17:19:49.000,SYSTEM,te7u7,"15824_562_13",15824,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
8855,1,Goregaon BEST Bus Station(W),Goregaon BEST Bus Station(W),1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"15822",100002,8855,8835,3515,,100002,0,2023-06-05 19:16:44.000,SYSTEM,2025-05-31 17:18:58.000,SYSTEM,te7v1,"15822_562_13",15822,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
8857,1,Oriernt Cinema Parking,Oriernt Cinema Parking,1970-01-01 09:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"15850",100002,8857,8837,3517,,100002,0,2023-06-05 19:16:45.000,SYSTEM,2024-03-12 13:04:11.000,SYSTEM,ttrkx,"15850_562_13",15850,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8858,1,Godrej Interio Parking,Godrej Interio Parking,1970-01-01 09:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"15851",100002,8858,8838,3518,,100002,0,2023-06-05 19:16:46.000,SYSTEM,2024-03-12 13:04:11.000,SYSTEM,ttrs8,"15851_562_13",15851,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8862,1,Acharya Institute Bike Parking,Acharya Institute Bike Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15921",100002,8862,8842,3522,,100002,0,2023-06-05 19:16:47.000,SYSTEM,2024-03-12 13:04:09.000,SYSTEM,tdr47,"15921_562_13",15921,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8863,1,SMVT Parking Lot Two South Western Railway,SMVT Parking Lot Two South Western Railway,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15922",100002,8863,8843,3523,,100002,0,2023-06-05 19:16:48.000,SYSTEM,2024-03-12 13:04:09.000,SYSTEM,tdr1y,"15922_562_13",15922,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8864,1,Shivajinagar BEST Depot,Shivajinagar BEST Depot,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"15926",100002,8864,8844,3524,,100002,0,2023-06-05 19:16:48.000,SYSTEM,2025-05-31 17:11:53.000,SYSTEM,te7u7,"15926_562_13",15926,562,0,0,0,,2023-09-25 05:43:38.000,0,0,0
8867,1,Laxmi Arcade Private Parking Miraroad East.,Laxmi Arcade Private Parking Miraroad East.,1970-01-01 08:00:00.000,1970-01-01 23:00:00.000,100019,100004,100001,1,1,0,"15962",100002,8867,8847,3527,,100002,0,2023-06-05 19:16:50.000,SYSTEM,2024-03-12 13:04:06.000,SYSTEM,te7vd,"15962_562_13",15962,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8868,1,Acharya Institute Car Parking,Acharya Institute Car Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"15961",100002,8868,8848,3528,,100002,0,2023-06-05 19:16:50.000,SYSTEM,2024-03-12 13:04:06.000,SYSTEM,tdr47,"15961_562_13",15961,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8870,1,Verdhaman Fantasy Private Parking Mira Bhayander East.,Verdhaman Fantasy Private Parking Mira Bhayander East.,1970-01-01 08:00:00.000,1970-01-01 22:00:00.000,100019,100004,100001,1,1,0,"15977",100002,8870,8850,3530,,100002,0,2023-06-05 19:16:51.000,SYSTEM,2024-03-12 13:04:05.000,SYSTEM,te7vd,"15977_562_13",15977,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8871,1,Prabodhankar Thakre Udyan Seweree BEST Bus Station,Prabodhankar Thakre Udyan Seweree BEST Bus Station,1970-01-01 08:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"16008",100002,8871,8851,3531,,100002,0,2023-06-05 19:16:51.000,SYSTEM,2025-05-31 17:11:37.000,SYSTEM,te7u1,"16008_562_13",16008,562,0,0,0,,2024-11-13 14:28:49.000,0,0,0
8873,1,Collectrate Multilevel Car Parking near Court,Collectrate Multilevel Car Parking near Court,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16033",100002,8873,8853,3533,,100002,0,2023-06-05 19:16:52.000,SYSTEM,2024-05-15 18:02:07.000,SYSTEM,ttp54,"16033_562_13",16033,562,1,0,0,,2024-03-12 13:04:03.000,0,0,0
8875,1,Kengeri Parking - Bangalore Sixty,Kengeri Parking - Bangalore Sixty,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16049",100002,8875,8855,3535,,100002,0,2023-06-05 19:16:53.000,SYSTEM,2024-01-31 21:15:08.000,SYSTEM,tdr17,"16049_562_13",16049,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8876,1,Parking Near SP Traffic Office,Parking Near SP Traffic Office,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16050",100002,8876,8856,3536,,100002,0,2023-06-05 19:16:53.000,SYSTEM,2024-03-12 13:04:02.000,SYSTEM,ttrkr,"16050_562_13",16050,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8878,1,Coronation Parking near Jila Chikitsalaya,Coronation Parking near Jila Chikitsalaya,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16065",100002,8878,8858,3538,,100002,0,2023-06-05 19:16:54.000,SYSTEM,2024-03-12 13:04:02.000,SYSTEM,ttrs2,"16065_562_13",16065,562,1,0,0,,2023-09-25 05:43:38.000,0,0,0
8881,1,NSIC Exhibition Parking Ground,NSIC Exhibition Parking Ground,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"16084",100002,8881,8861,3541,,100002,0,2023-06-05 19:16:56.000,SYSTEM,2024-05-12 21:57:36.000,SYSTEM,ttnfq,"16084_562_13",16084,562,0,0,0,,2024-03-12 13:04:00.000,0,0,0
9100,1,Multilevel Car Parking Sector 3,Multilevel Car Parking Sector 3,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9656",100002,9100,9080,3760,,100002,0,2023-06-06 19:19:14.000,SYSTEM,2024-05-21 18:35:33.000,SYSTEM,ttnfx,"9656_562_13",9656,562,0,0,0,,2023-07-31 12:13:00.000,0,0,0
9101,1,"Noida Authorized Surface ParkingCluster III(WorkCircle 5,8 and 9)- Sector 125, Noida","Noida Authorized Surface ParkingCluster III(WorkCircle 5,8 and 9)- Sector 125, Noida",1970-01-01 09:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"9662",100002,9101,9081,3761,,100002,0,2023-06-06 19:19:14.000,SYSTEM,2024-05-18 15:38:36.000,SYSTEM,ttnfr,"9662_562_13",9662,562,0,0,0,,2023-07-31 12:13:01.000,0,0,0
9103,1,"In Front Of QRG towers-Sector 126, Noida","In Front Of QRG towers-Sector 126, Noida",1970-01-01 10:00:00.000,1970-01-01 22:00:00.000,100019,100004,100001,1,1,0,"9664",100002,9103,9083,3763,,100002,0,2023-06-06 19:19:15.000,SYSTEM,2024-05-15 12:25:12.000,SYSTEM,ttnfr,"9664_562_13",9664,562,0,0,0,,2023-07-31 12:13:01.000,0,0,0
9106,1,In front of Assotech Business Cresterra,In front of Assotech Business Cresterra,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9667",100002,9106,9086,3766,,100002,0,2023-06-06 19:19:16.000,SYSTEM,2024-05-27 08:24:40.000,SYSTEM,ttp41,"9667_562_13",9667,562,0,0,0,,2023-07-31 12:13:03.000,0,0,0
9107,1,"Parking Near Exit Gate Of Advant-Sector 142, Noida","Parking Near Exit Gate Of Advant-Sector 142, Noida",1970-01-01 09:00:00.000,1970-01-01 20:00:00.000,100019,100004,100001,1,1,0,"9668",100002,9107,9087,3767,,100002,0,2023-06-06 19:19:17.000,SYSTEM,2024-05-14 13:40:01.000,SYSTEM,ttp41,"9668_562_13",9668,562,0,0,0,,2023-07-31 12:13:03.000,0,0,0
9108,1,"Noida Authorized Surface ParkingCluster III WorkCircle 5,8 and 9-Sector 142, Noida","Noida Authorized Surface ParkingCluster III WorkCircle 5,8 and 9-Sector 142, Noida",1970-01-01 08:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9669",100002,9108,9088,3768,,100002,0,2023-06-06 19:19:17.000,SYSTEM,2024-05-14 13:40:08.000,SYSTEM,ttp41,"9669_562_13",9669,562,0,0,0,,2023-07-31 12:13:03.000,0,0,0
9110,1,SDMC Parking Sarita Vihar H Block Market Infront Of Jio Store- Sarita Vihar,SDMC Parking Sarita Vihar H Block Market Infront Of Jio Store- Sarita Vihar,1970-01-01 09:00:00.000,1970-01-01 22:30:00.000,100019,100004,100001,1,1,0,"9702",100002,9110,9090,3770,,100002,0,2023-06-06 19:19:18.000,SYSTEM,2024-05-17 14:29:39.000,SYSTEM,ttnfq,"9702_562_13",9702,562,0,0,0,,2023-07-31 12:13:05.000,0,0,0
9115,1,SDMC Parking Kabristan District Center Gate Number 1-Saket,SDMC Parking Kabristan District Center Gate Number 1-Saket,1970-01-01 10:00:00.000,1970-01-01 22:00:00.000,100019,100004,100001,1,1,0,"9720",100002,9115,9095,3775,,100002,0,2023-06-06 19:19:20.000,SYSTEM,2024-07-30 14:15:43.000,SYSTEM,ttnfm,"9720_562_13",9720,562,1,0,0,,2023-07-31 12:13:08.000,0,0,0
9117,1,Noida Authority Parking,Noida Authority Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9746",100002,9117,9097,3777,,100002,0,2023-06-06 19:19:21.000,SYSTEM,2024-05-24 17:52:37.000,SYSTEM,ttp4b,"9746_562_13",9746,562,0,0,0,,2023-07-31 12:15:23.000,0,0,0
9118,1,NDMC Parking near Hira Sweets,NDMC Parking near Hira Sweets,1970-01-01 09:00:00.000,1970-01-01 23:00:00.000,100019,100004,100001,1,1,0,"9754",100002,9118,9098,3778,,100002,0,2023-06-06 19:19:21.000,SYSTEM,2023-07-31 12:15:25.000,SYSTEM,ttng5,"9754_562_13",9754,562,1,1,1,,,0,0,0
9120,1,"SDMC Parking - M Block Market GK-1, Gate No.2 - Infront of Taxi Stand","SDMC Parking - M Block Market GK-1, Gate No.2 - Infront of Taxi Stand",1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9781",100002,9120,9100,3780,,100002,0,2023-06-06 19:19:22.000,SYSTEM,2024-05-11 13:16:51.000,SYSTEM,ttnfm,"9781_562_13",9781,562,0,0,0,,2023-07-31 12:15:27.000,0,0,0
9123,1,Mohan Estate Metro Station- Badarpur,Mohan Estate Metro Station- Badarpur,1970-01-01 09:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9864",100002,9123,9103,3783,,100002,0,2023-06-06 19:19:24.000,SYSTEM,2024-05-22 13:55:55.000,SYSTEM,ttnfn,"9864_562_13",9864,562,0,0,0,,2023-07-31 12:15:36.000,0,0,0
9124,1,MCD Parking near Archies,MCD Parking near Archies,1970-01-01 10:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"9851",100002,9124,9104,3784,,100002,0,2023-06-06 19:19:24.000,SYSTEM,2024-06-03 10:39:04.000,SYSTEM,ttnf9,"9851_562_13",9851,562,1,0,0,,,0,0,0
9127,1,Parking Facilities & Service,Parking Facilities & Service,1970-01-01 12:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9876",100002,9127,9107,3787,,100002,0,2023-06-06 19:19:25.000,SYSTEM,2024-05-29 13:32:47.000,SYSTEM,ttnfz,"9876_562_13",9876,562,0,0,0,,2023-07-31 12:15:37.000,0,0,0
9128,1,Rajouri J block MLCP,Rajouri J block MLCP,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9884",100002,9128,9108,3788,,100002,0,2023-06-06 19:19:26.000,SYSTEM,2024-05-24 17:54:23.000,SYSTEM,ttnff,"9884_562_13",9884,562,0,0,0,,2023-07-31 12:15:38.000,0,0,0
9131,1,A-25/A-28 Parking,A-25/A-28 Parking,1970-01-01 07:00:00.000,1970-01-01 21:00:00.000,100019,100004,100001,1,1,0,"9905",100002,9131,9111,3791,,100002,0,2023-06-06 19:19:27.000,SYSTEM,2024-05-16 13:18:49.000,SYSTEM,ttnfq,"9905_562_13",9905,562,0,0,0,,2023-07-31 12:15:40.000,0,0,0
9132,1,Haldiram Parking,Haldiram Parking,1970-01-01 08:00:00.000,1970-01-01 23:00:00.000,100019,100004,100001,1,1,0,"9904",100002,9132,9112,3792,,100002,0,2023-06-06 19:19:27.000,SYSTEM,2024-05-15 17:55:16.000,SYSTEM,ttnfn,"9904_562_13",9904,562,0,0,0,,2023-07-31 12:15:40.000,0,0,0
9133,1,Parking Near Shamsan Bhumi,Parking Near Shamsan Bhumi,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9994",100002,9133,9113,3793,,100002,0,2023-06-06 19:19:28.000,SYSTEM,2024-05-14 17:48:31.000,SYSTEM,ttnff,"9994_562_13",9994,562,0,0,0,,2023-07-31 12:15:48.000,0,0,0
9134,1,Parking Near Shamshan Bhumi 1,Parking Near Shamshan Bhumi 1,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9998",100002,9134,9114,3794,,100002,0,2023-06-06 19:19:28.000,SYSTEM,2024-05-21 13:24:00.000,SYSTEM,ttnff,"9998_562_13",9998,562,0,0,0,,2023-07-31 12:15:48.000,0,0,0
9135,1,NDMC Parking near Kumar Sweets,NDMC Parking near Kumar Sweets,1970-01-01 10:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9972",100002,9135,9115,3795,,100002,0,2023-06-06 19:19:29.000,SYSTEM,2024-04-25 11:38:28.000,SYSTEM,ttng4,"9972_562_13",9972,562,1,0,0,,2023-07-31 12:15:46.000,0,0,0
9136,1,Near Cloud 9 towers,Near Cloud 9 towers,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9968",100002,9136,9116,3796,,100002,0,2023-06-06 19:19:29.000,SYSTEM,2024-05-27 08:25:50.000,SYSTEM,ttnfz,"9968_562_13",9968,562,0,0,0,,2023-07-31 12:15:46.000,0,0,0
9137,1,Hari Om Motors near car market,Hari Om Motors near car market,1970-01-01 10:00:00.000,1970-01-01 18:00:00.000,100019,100004,100001,1,1,0,"9974",100002,9137,9117,3797,,100002,0,2023-06-06 19:19:29.000,SYSTEM,2024-05-27 08:25:50.000,SYSTEM,ttp42,"9974_562_13",9974,562,0,0,0,,2023-07-31 12:15:46.000,0,0,0
9138,1,SDMC Parking Rajouri Main Market1,SDMC Parking Rajouri Main Market1,1970-01-01 09:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"9990",100002,9138,9118,3798,,100002,0,2023-06-06 19:19:30.000,SYSTEM,2024-03-12 13:08:46.000,SYSTEM,ttnff,"9990_562_13",9990,562,1,30,1,,,0,0,0
9139,1,SDMC Parking Rajouri Main Market,SDMC Parking Rajouri Main Market,1970-01-01 09:00:00.000,1970-01-01 23:00:00.000,100019,100004,100001,1,1,0,"9989",100002,9139,9119,3799,,100002,0,2023-06-06 19:19:30.000,SYSTEM,2023-07-31 12:15:48.000,SYSTEM,ttnff,"9989_562_13",9989,562,1,30,1,,,0,0,0
9140,1,SDMC Parking Infront of A2B Restaurant-Green Park,SDMC Parking Infront of A2B Restaurant-Green Park,1970-01-01 10:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"10010",100002,9140,9120,3800,,100002,0,2023-06-06 19:19:31.000,SYSTEM,2024-04-25 12:39:51.000,SYSTEM,ttnfk,"10010_562_13",10010,562,1,0,0,,2023-07-31 12:18:00.000,0,0,0
9141,1,SDMC Parking Police Booth- Green Park,SDMC Parking Police Booth- Green Park,1970-01-01 10:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"10011",100002,9141,9121,3801,,100002,0,2023-06-06 19:19:31.000,SYSTEM,2024-04-25 12:40:40.000,SYSTEM,ttnfk,"10011_562_13",10011,562,1,0,0,,2023-07-31 12:18:01.000,0,0,0
9142,1,SDMC Parking Infront of Bandhan Bank-Green Park,SDMC Parking Infront of Bandhan Bank-Green Park,1970-01-01 10:00:00.000,1970-01-01 19:00:00.000,100019,100004,100001,1,1,0,"10012",100002,9142,9122,3802,,100002,0,2023-06-06 19:19:31.000,SYSTEM,2024-04-25 12:41:34.000,SYSTEM,ttnfk,"10012_562_13",10012,562,0,0,0,,2023-07-31 12:18:01.000,0,0,0
9143,1,DMRC Parking Raja Nahar Singh  Faridabad,DMRC Parking Raja Nahar Singh  Faridabad,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"10013",100002,9143,9123,3803,,100002,0,2023-06-06 19:19:32.000,SYSTEM,2024-05-14 12:58:22.000,SYSTEM,ttncp,"10013_562_13",10013,562,0,0,0,,2023-07-31 12:18:02.000,0,0,0
9144,1,Ballabhgarh Railway Station Foot Over Bridge Bike Parking,Ballabhgarh Railway Station Foot Over Bridge Bike Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"10077",100002,9144,9124,3804,,100002,0,2023-06-06 19:19:32.000,SYSTEM,2024-05-17 18:46:48.000,SYSTEM,ttncp,"10077_562_13",10077,562,0,0,0,,2023-07-31 12:18:08.000,0,0,0
9145,1,Raja Nahar Singh Metro Station Gate No.3 Parking,Raja Nahar Singh Metro Station Gate No.3 Parking,1970-01-01 00:00:00.000,1970-01-01 23:59:00.000,100019,100004,100001,1,1,0,"10034",100002,9145,9125,3805,,100002,0,2023-06-06 19:19:33.000,SYSTEM,2024-05-28 18:29:11.000,SYSTEM,ttncp,"10034_562_13",10034,562,0,0,0,,2023-07-31 12:18:03.000,0,0,0
